,GW,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,name
286,743.0,1.0,135.0,1.0,2.0,2.0,93.0,2.0,9.0,85.0,159.5,5.0,0.0,4066.0,0.0,0.0,7183.0,13.0,19.0,1.0,53.3,394522.0,103.6,12.0,0.0,0.0,741.0,4.0,2.0,410.0,0.0,0.0,0.0,0.0,18.0,0.0,743.0,0.0,960656.0,17.0,2.0,5.0,51.0,52.0,270.0,33.0,-9108.0,71301.0,80409.0,1778.0,19.0,1.0,1.0,Cardiff,Kenneth Zohore
287,744.0,2.0,235.0,1.0,0.0,1.0,91.0,3.0,11.0,172.0,112.70000000000002,18.0,0.0,16948.0,0.0,0.0,7316.0,13.0,9.0,1.0,40.8,408702.0,128.6,8.0,0.0,0.0,747.0,1.0,1.0,384.0,0.0,0.0,0.0,0.0,33.0,0.0,744.0,0.0,238560.0,43.0,4.0,5.0,54.0,57.0,169.0,37.0,-536.0,20774.0,21310.0,1779.0,19.0,0.0,1.0,Watford,Ken Sema
288,746.0,0.0,1005.0,0.0,0.0,7.0,685.0,14.0,13.0,857.0,0.1,1.0,0.0,18924.0,0.0,2.0,7203.0,0.0,39.0,0.0,68.0,411469.0,680.9999999999999,0.0,0.0,0.0,3240.0,0.0,0.0,408.0,0.0,0.0,0.0,1.0,247.0,0.0,746.0,82.0,11914339.0,0.0,1.0,0.0,36.0,66.0,0.0,142.0,128508.0,645670.0,517162.0,2090.0,19.0,0.0,2.0,Chelsea,Kepa Arrizabalaga
289,742.0,3.0,723.0,10.0,0.0,8.0,268.0,6.0,6.0,606.0,562.3,17.0,0.0,10374.0,0.0,1.0,7265.0,10.0,3.0,2.0,117.90000000000002,400530.0,301.40000000000003,36.0,0.0,0.0,968.0,1.0,10.0,394.0,0.0,0.0,0.0,0.0,61.0,0.0,742.0,0.0,10405718.0,21.0,10.0,10.0,50.0,68.0,317.0,59.0,-1022811.0,671105.0,1693916.0,3693.0,19.0,1.0,2.0,Manchester City,Kevin De Bruyne
290,741.0,1.0,168.0,1.0,0.0,0.0,101.0,1.0,48.0,136.0,11.6,1.0,0.0,2774.0,0.0,1.0,7182.0,3.0,9.0,0.0,16.799999999999997,392365.0,147.8,1.0,0.0,0.0,513.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,24.0,0.0,741.0,0.0,873835.0,1.0,4.0,1.0,53.0,60.0,8.0,16.0,-29529.0,13686.0,43215.0,1598.0,19.0,0.0,0.0,Burnley,Kevin Long
291,740.0,0.0,572.0,0.0,0.0,0.0,123.0,0.0,30.0,490.0,71.89999999999999,0.0,0.0,6954.0,0.0,0.0,7217.0,12.0,27.0,0.0,18.7,395788.0,99.60000000000001,4.0,0.0,0.0,837.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,47.0,1.0,740.0,0.0,607561.0,5.0,10.0,3.0,48.0,67.0,15.0,17.0,-9812.0,25184.0,34996.0,1637.0,19.0,0.0,4.0,Fulham,Kevin McDonald
292,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17822.0,0.0,0.0,7230.0,0.0,0.0,0.0,0.0,406303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,25776.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,-1107.0,81.0,1188.0,2090.0,19.0,0.0,0.0,Everton,Kevin Mirallas
293,744.0,5.0,1545.0,7.0,0.0,16.0,573.0,10.0,88.0,1220.0,826.9999999999999,7.0,0.0,13566.0,1.0,1.0,7301.0,20.0,23.0,1.0,155.0,405062.0,601.6000000000001,48.0,0.0,0.0,2275.0,6.0,39.0,386.0,1.0,0.0,0.0,0.0,165.0,0.0,744.0,0.0,47710920.0,22.0,20.0,2.0,49.0,57.0,121.0,118.0,-505303.0,1920640.0,2425943.0,2316.0,19.0,1.0,2.0,Tottenham Hotspurs,Kieran Trippier
294,745.0,0.0,138.0,1.0,0.0,0.0,28.0,0.0,12.0,128.0,14.1,2.0,0.0,380.0,0.0,0.0,7148.0,2.0,1.0,0.0,5.2,392242.0,27.0,1.0,0.0,0.0,147.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,5.0,0.0,745.0,0.0,255156.0,0.0,0.0,2.0,47.0,77.0,10.0,3.0,-8172.0,2721.0,10893.0,1803.0,19.0,0.0,1.0,Arsenal,Konstantinos Mavropanos
295,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19950.0,0.0,0.0,7319.0,0.0,0.0,0.0,0.0,411824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,572504.0,0.0,0.0,0.0,40.0,53.0,0.0,0.0,-19.0,20627.0,20646.0,1520.0,19.0,0.0,0.0,Wolves,Kortney Hause
296,744.0,3.0,187.0,0.0,1.0,4.0,112.0,2.0,10.0,155.0,104.9,9.0,0.0,13604.0,0.0,0.0,7301.0,4.0,4.0,0.0,23.1,405104.0,107.39999999999999,7.0,0.0,0.0,374.0,1.0,4.0,386.0,0.0,0.0,0.0,0.0,21.0,0.0,744.0,0.0,1387918.0,6.0,2.0,2.0,49.0,57.0,20.0,28.0,7103.0,123325.0,116222.0,1615.0,19.0,0.0,1.0,Tottenham Hotspurs,Kyle Walker-Peters
297,742.0,1.0,2393.0,1.0,1.0,11.0,684.0,18.0,93.0,2155.0,448.4000000000001,20.0,0.0,10070.0,0.0,1.0,7265.0,15.0,17.0,1.0,113.09999999999997,400178.0,498.80000000000007,24.0,0.0,0.0,2776.0,4.0,4.0,394.0,0.0,1.0,0.0,0.0,169.0,0.0,742.0,0.0,27555971.0,28.0,14.0,8.0,50.0,68.0,183.0,150.0,3199.0,964011.0,960812.0,2456.0,19.0,1.0,3.0,Manchester City,Kyle Walker
298,741.0,1.0,276.0,0.0,3.0,0.0,40.0,0.0,10.0,163.0,124.3,3.0,0.0,7980.0,0.0,0.0,7234.0,19.0,23.0,0.0,54.79999999999999,397571.0,51.60000000000001,9.0,0.0,0.0,1058.0,7.0,0.0,400.0,0.0,0.0,0.0,0.0,30.0,0.0,741.0,0.0,1155949.0,41.0,4.0,15.0,43.0,55.0,381.0,34.0,-50262.0,34219.0,84481.0,1964.0,19.0,0.0,1.0,Huddersfield,Laurent Depoitre
299,745.0,0.0,890.0,0.0,1.0,8.0,319.0,3.0,112.0,819.0,29.499999999999996,1.0,0.0,114.0,0.0,0.0,7148.0,9.0,23.0,3.0,59.1,391964.0,456.40000000000003,2.0,0.0,0.0,1329.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,79.0,0.0,745.0,0.0,974658.0,3.0,11.0,1.0,47.0,77.0,105.0,62.0,61307.0,152216.0,90909.0,2057.0,19.0,0.0,1.0,Arsenal,Laurent Koscielny
300,744.0,0.0,605.0,1.0,7.0,1.0,209.0,3.0,57.0,481.0,126.60000000000001,10.0,0.0,19722.0,0.0,1.0,7319.0,11.0,21.0,2.0,75.09999999999998,411578.0,334.8,7.0,0.0,0.0,1465.0,1.0,1.0,380.0,0.0,0.0,0.0,0.0,91.0,0.0,744.0,0.0,1068548.0,8.0,8.0,6.0,40.0,53.0,288.0,48.0,8758.0,66611.0,57853.0,1648.0,19.0,1.0,1.0,Wolves,Leander Dendoncker
301,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19760.0,0.0,0.0,7264.0,0.0,0.0,0.0,0.0,411620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,44057.0,0.0,0.0,0.0,57.0,62.0,0.0,0.0,-214.0,1013.0,1227.0,1870.0,19.0,0.0,0.0,Manchester United,Lee Grant
302,743.0,0.0,340.0,0.0,0.0,1.0,232.0,5.0,82.0,203.0,49.5,2.0,0.0,3610.0,0.0,0.0,7183.0,15.0,26.0,0.0,33.1,394018.0,267.2,2.0,0.0,0.0,1542.0,0.0,3.0,410.0,0.0,0.0,0.0,0.0,71.0,0.0,743.0,0.0,7545122.0,2.0,17.0,0.0,51.0,52.0,15.0,43.0,28880.0,418377.0,389497.0,1477.0,19.0,0.0,4.0,Cardiff,Lee Peltier
303,739.0,0.0,191.0,0.0,0.0,0.0,48.0,0.0,11.0,157.0,91.39999999999999,1.0,0.0,5928.0,0.0,0.0,7230.0,2.0,6.0,0.0,15.4,394314.0,48.4,4.0,0.0,0.0,374.0,1.0,1.0,404.0,0.0,2.0,0.0,0.0,16.0,0.0,739.0,0.0,1702386.0,2.0,4.0,0.0,45.0,55.0,15.0,7.0,-67264.0,18744.0,86008.0,1949.0,19.0,0.0,0.0,Everton,Leighton Baines
304,751.0,0.0,216.0,0.0,0.0,0.0,86.0,0.0,51.0,165.0,1.0999999999999999,1.0,0.0,2052.0,1.0,0.0,7159.0,5.0,10.0,1.0,16.2,396974.0,134.0,0.0,0.0,0.0,591.0,1.0,0.0,414.0,0.0,1.0,0.0,0.0,27.0,0.0,751.0,0.0,268888.0,3.0,4.0,0.0,44.0,51.0,27.0,15.0,-4324.0,9739.0,14063.0,1615.0,19.0,1.0,2.0,Brighton,Leon Balogun
305,742.0,12.0,847.0,11.0,5.0,13.0,520.0,9.0,13.0,714.0,644.9999999999999,50.0,0.0,10450.0,0.0,0.0,7265.0,9.0,14.0,10.0,240.3,400618.0,716.8,40.0,0.0,0.0,1857.0,18.0,6.0,394.0,0.0,0.0,0.0,0.0,90.0,0.0,742.0,0.0,22300003.0,94.0,12.0,16.0,50.0,68.0,1039.0,156.0,209881.0,2602811.0,2392930.0,3575.0,19.0,2.0,1.0,Manchester City,Leroy Sané
306,741.0,0.0,389.0,0.0,0.0,0.0,91.0,3.0,17.0,323.0,50.4,8.0,0.0,1482.0,0.0,1.0,7175.0,12.0,10.0,0.0,16.5,391073.0,76.00000000000001,2.0,0.0,0.0,719.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,60.0,0.0,741.0,0.0,373795.0,16.0,4.0,1.0,51.0,75.0,36.0,22.0,-13202.0,7073.0,20275.0,1803.0,19.0,0.0,2.0,Bournemouth,Lewis Cook
307,751.0,1.0,1489.0,1.0,0.0,6.0,573.0,7.0,275.0,1230.0,132.89999999999998,0.0,0.0,1824.0,2.0,3.0,7159.0,22.0,56.0,2.0,118.69999999999999,396710.0,805.8,11.0,0.0,0.0,3151.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,205.0,1.0,751.0,0.0,6773160.0,7.0,18.0,14.0,44.0,51.0,245.0,91.0,153033.0,637037.0,484004.0,1690.0,19.0,0.0,5.0,Brighton,Lewis Dunk
308,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044.0,0.0,0.0,7255.0,0.0,0.0,0.0,0.0,398635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,224813.0,0.0,0.0,0.0,44.0,67.0,0.0,0.0,-7855.0,655.0,8510.0,1864.0,19.0,0.0,0.0,Liverpool,Loris Karius
309,743.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,3952.0,0.0,0.0,7183.0,0.0,2.0,0.0,0.9,394396.0,0.6,0.0,0.0,0.0,21.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,1.0,0.0,743.0,0.0,137063.0,0.0,0.0,0.0,51.0,52.0,8.0,2.0,-926.0,5364.0,6290.0,1650.0,19.0,0.0,0.0,Cardiff,Loïc Damour
310,739.0,5.0,1455.0,12.0,0.0,22.0,736.0,13.0,157.0,1106.0,1141.9999999999998,13.0,0.0,18392.0,0.0,0.0,7230.0,39.0,38.0,4.0,232.69999999999993,406878.0,883.0,70.0,0.0,0.0,2964.0,2.0,48.0,404.0,1.0,0.0,0.0,0.0,181.0,1.0,739.0,0.0,14751121.0,46.0,28.0,11.0,45.0,55.0,300.0,158.0,24541.0,1591676.0,1567135.0,1925.0,19.0,1.0,5.0,Everton,Lucas Digne
311,741.0,0.0,144.0,1.0,0.0,5.0,127.0,0.0,5.0,101.0,110.50000000000001,4.0,0.0,19076.0,0.0,0.0,7297.0,5.0,13.0,3.0,37.699999999999996,408667.0,136.79999999999998,8.0,0.0,0.0,465.0,3.0,1.0,382.0,0.0,0.0,0.0,0.0,22.0,0.0,741.0,0.0,365640.0,10.0,2.0,3.0,47.0,60.0,131.0,33.0,-9201.0,41901.0,51102.0,2372.0,19.0,1.0,0.0,West Ham,Lucas Pérez
312,744.0,2.0,722.0,1.0,10.0,8.0,340.0,14.0,49.0,551.0,415.6,42.0,0.0,14060.0,0.0,0.0,7301.0,25.0,18.0,10.0,161.9,405608.0,556.4000000000001,27.0,0.0,0.0,2115.0,14.0,1.0,386.0,0.0,0.0,0.0,0.0,96.0,0.0,744.0,0.0,22570535.0,88.0,9.0,19.0,49.0,57.0,650.0,131.0,719210.0,2734833.0,2015623.0,2651.0,19.0,1.0,3.0,Tottenham Hotspurs,Lucas Rodrigues Moura da Silva
313,745.0,4.0,1588.0,2.0,0.0,6.0,409.0,5.0,79.0,1393.0,301.0000000000001,12.0,0.0,17100.0,0.0,2.0,7148.0,37.0,38.0,2.0,94.49999999999999,409366.0,440.80000000000007,16.0,0.0,0.0,2377.0,0.0,4.0,418.0,0.0,0.0,0.0,0.0,220.0,1.0,745.0,0.0,7796071.0,38.0,25.0,13.0,47.0,77.0,203.0,78.0,27512.0,693774.0,666262.0,1857.0,19.0,1.0,7.0,Arsenal,Lucas Torreira
314,740.0,4.0,386.0,3.0,4.0,4.0,171.0,1.0,12.0,304.0,306.8,14.0,0.0,19494.0,0.0,0.0,7217.0,13.0,21.0,1.0,85.60000000000001,408636.0,206.20000000000002,22.0,0.0,0.0,980.0,0.0,8.0,402.0,0.0,1.0,0.0,0.0,61.0,0.0,740.0,0.0,1227144.0,37.0,10.0,9.0,48.0,67.0,346.0,47.0,-12980.0,86177.0,99157.0,2055.0,19.0,0.0,1.0,Fulham,Luciano Vietto
315,741.0,0.0,1071.0,0.0,0.0,15.0,742.0,7.0,28.0,535.0,20.0,2.0,0.0,15200.0,1.0,0.0,7297.0,0.0,55.0,0.0,115.50000000000001,404791.0,1136.0,2.0,0.0,0.0,3420.0,0.0,0.0,382.0,0.0,0.0,0.0,1.0,373.0,0.0,741.0,148.0,36095562.0,1.0,0.0,0.0,47.0,60.0,0.0,143.0,-125290.0,929168.0,1054458.0,1764.0,19.0,0.0,0.0,West Ham,Lukasz Fabianski
316,742.0,2.0,1988.0,3.0,2.0,24.0,741.0,12.0,152.0,1588.0,910.0999999999997,14.0,0.0,5700.0,1.0,2.0,7203.0,60.0,53.0,12.0,246.30000000000007,395761.0,1078.2,57.0,0.0,0.0,3420.0,0.0,10.0,406.0,0.0,0.0,1.0,0.0,191.0,0.0,742.0,0.0,12854675.0,28.0,52.0,16.0,55.0,49.0,473.0,166.0,245426.0,1064606.0,819180.0,2360.0,19.0,5.0,10.0,Crystal Palace,Luka Milivojevic
317,744.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.1,0.0,0.0,19874.0,0.0,0.0,7301.0,0.0,0.0,0.0,0.2,411740.0,2.2,0.0,0.0,0.0,2.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,278448.0,0.0,0.0,0.0,49.0,57.0,0.0,1.0,133.0,15981.0,15848.0,1653.0,19.0,0.0,0.0,Tottenham Hotspurs,Luke Amos
318,744.0,5.0,1662.0,7.0,2.0,11.0,489.0,6.0,112.0,1383.0,505.60000000000014,25.0,0.0,10868.0,1.0,2.0,7264.0,42.0,39.0,1.0,138.1,402210.0,586.1999999999999,33.0,0.0,0.0,2591.0,1.0,7.0,392.0,0.0,0.0,0.0,0.0,143.0,0.0,744.0,0.0,16970534.0,25.0,13.0,6.0,57.0,62.0,287.0,91.0,161210.0,1426761.0,1265551.0,1908.0,19.0,1.0,11.0,Manchester United,Luke Shaw
319,741.0,0.0,119.0,0.0,3.0,0.0,74.0,0.0,3.0,85.0,65.1,9.0,0.0,1672.0,0.0,0.0,7175.0,7.0,15.0,1.0,33.8,391263.0,74.6,4.0,0.0,0.0,350.0,4.0,0.0,416.0,0.0,0.0,0.0,0.0,11.0,0.0,741.0,0.0,531318.0,13.0,0.0,3.0,51.0,75.0,201.0,28.0,-5579.0,19618.0,25197.0,1871.0,19.0,0.0,1.0,Bournemouth,Lys Mousset
320,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5890.0,0.0,0.0,7230.0,0.0,0.0,0.0,0.0,394274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,8329608.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,-56817.0,91416.0,148233.0,1509.0,19.0,0.0,0.0,Everton,Maarten Stekelenburg
321,742.0,0.0,1319.0,0.0,2.0,13.0,533.0,9.0,185.0,1167.0,78.19999999999999,8.0,0.0,5434.0,0.0,2.0,7203.0,5.0,35.0,0.0,66.60000000000001,395483.0,540.5999999999999,6.0,0.0,0.0,2416.0,0.0,0.0,406.0,0.0,2.0,0.0,0.0,192.0,0.0,742.0,0.0,3488193.0,8.0,12.0,3.0,55.0,49.0,47.0,88.0,-36639.0,119845.0,156484.0,1875.0,19.0,0.0,2.0,Crystal Palace,Mamadou Sakho
322,745.0,0.0,121.0,0.0,2.0,3.0,56.0,0.0,8.0,83.0,72.7,2.0,0.0,13262.0,0.0,0.0,7297.0,9.0,12.0,1.0,30.8,405377.0,74.39999999999999,5.0,0.0,0.0,468.0,1.0,1.0,388.0,0.0,0.0,0.0,0.0,27.0,0.0,745.0,0.0,383424.0,8.0,1.0,9.0,48.0,62.0,167.0,23.0,-14719.0,12463.0,27182.0,2145.0,19.0,0.0,0.0,Southampton,Manolo Gabbiadini
323,741.0,2.0,449.0,2.0,0.0,3.0,148.0,2.0,15.0,402.0,118.2,12.0,0.0,15732.0,0.0,1.0,7297.0,5.0,12.0,1.0,42.39999999999999,405323.0,141.0,5.0,0.0,0.0,685.0,0.0,1.0,382.0,0.0,0.0,0.0,0.0,49.0,0.0,741.0,0.0,169081.0,18.0,4.0,2.0,47.0,60.0,165.0,31.0,1563.0,26020.0,24457.0,2435.0,19.0,1.0,2.0,West Ham,Manuel Lanzini
324,746.0,8.0,1883.0,4.0,4.0,21.0,702.0,14.0,125.0,1601.0,520.1,16.0,0.0,4370.0,0.0,0.0,7203.0,28.0,28.0,2.0,161.7,396644.0,618.9999999999999,32.0,0.0,0.0,2759.0,2.0,8.0,408.0,0.0,1.0,0.0,0.0,211.0,0.0,746.0,0.0,79931875.0,44.0,32.0,24.0,36.0,66.0,475.0,161.0,145618.0,2309559.0,2163941.0,2537.0,19.0,1.0,6.0,Chelsea,Marcos Alonso
325,744.0,0.0,124.0,0.0,0.0,0.0,15.0,0.0,16.0,90.0,3.1,1.0,0.0,10906.0,1.0,0.0,7264.0,3.0,5.0,0.0,10.9,402252.0,42.199999999999996,0.0,0.0,0.0,209.0,0.0,0.0,392.0,1.0,0.0,0.0,0.0,8.0,0.0,744.0,0.0,162273.0,0.0,2.0,0.0,57.0,62.0,63.0,2.0,-3291.0,3957.0,7248.0,1865.0,19.0,0.0,2.0,Manchester United,Marcos Rojo
326,740.0,0.0,209.0,0.0,0.0,0.0,114.0,0.0,13.0,125.0,0.0,0.0,0.0,6764.0,0.0,0.0,7217.0,0.0,20.0,0.0,19.400000000000002,395588.0,195.0,0.0,0.0,0.0,630.0,0.0,0.0,402.0,0.0,0.0,0.0,1.0,51.0,0.0,740.0,20.0,891392.0,0.0,0.0,0.0,48.0,67.0,0.0,15.0,-5740.0,38127.0,43867.0,1653.0,19.0,0.0,1.0,Fulham,Marcus Bettinelli
327,744.0,7.0,663.0,7.0,14.0,14.0,425.0,6.0,29.0,520.0,542.3000000000002,40.0,0.0,11590.0,0.0,0.0,7264.0,26.0,35.0,10.0,224.6,403008.0,650.0000000000002,38.0,0.0,0.0,2331.0,15.0,4.0,392.0,0.0,1.0,0.0,0.0,61.0,1.0,744.0,0.0,41296518.0,94.0,13.0,29.0,57.0,62.0,1064.0,128.0,1044132.0,3729568.0,2685436.0,2720.0,19.0,4.0,3.0,Manchester United,Marcus Rashford
328,741.0,2.0,619.0,6.0,0.0,4.0,279.0,5.0,46.0,407.0,446.79999999999995,19.0,0.0,8512.0,0.0,0.0,7244.0,10.0,17.0,2.0,106.1,398103.0,371.19999999999993,29.0,0.0,0.0,1617.0,2.0,20.0,398.0,0.0,0.0,0.0,0.0,139.0,0.0,741.0,0.0,1092663.0,60.0,19.0,4.0,47.0,52.0,242.0,63.0,-42948.0,40529.0,83477.0,1963.0,19.0,0.0,3.0,Leicester,Marc Albrighton
329,744.0,0.0,23.0,0.0,0.0,0.0,12.0,0.0,2.0,19.0,5.3,1.0,0.0,14630.0,0.0,0.0,7316.0,1.0,3.0,0.0,2.3000000000000003,406238.0,16.0,0.0,0.0,0.0,84.0,0.0,1.0,384.0,0.0,0.0,0.0,0.0,4.0,0.0,744.0,0.0,130105.0,0.0,0.0,0.0,54.0,57.0,2.0,2.0,-3684.0,1112.0,4796.0,1625.0,19.0,0.0,0.0,Watford,Marc Navarro
330,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,0.0,7175.0,0.0,0.0,0.0,0.0,390883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,937867.0,0.0,0.0,0.0,51.0,75.0,0.0,0.0,-23301.0,8881.0,32182.0,1647.0,19.0,0.0,0.0,Bournemouth,Marc Pugh
331,745.0,2.0,804.0,2.0,0.0,2.0,270.0,4.0,76.0,691.0,214.70000000000002,25.0,0.0,13072.0,0.0,1.0,7297.0,31.0,37.0,1.0,71.6,405177.0,313.0,13.0,0.0,0.0,1612.0,1.0,4.0,388.0,0.0,0.0,0.0,0.0,118.0,0.0,745.0,0.0,483751.0,43.0,24.0,13.0,48.0,62.0,188.0,50.0,-7260.0,22908.0,30168.0,1832.0,19.0,0.0,5.0,Southampton,Mario Lemina
332,741.0,5.0,640.0,5.0,8.0,15.0,405.0,4.0,11.0,479.0,500.5999999999999,19.0,0.0,15846.0,0.0,0.0,7297.0,30.0,34.0,10.0,199.2,405437.0,551.5999999999998,36.0,0.0,0.0,1988.0,21.0,7.0,382.0,0.0,1.0,0.0,0.0,48.0,0.0,741.0,0.0,25866346.0,48.0,6.0,17.0,47.0,60.0,946.0,117.0,-718428.0,1950653.0,2669081.0,2628.0,19.0,1.0,3.0,West Ham,Marko Arnautovic
333,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,0.0,7159.0,0.0,0.0,0.0,0.0,396886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,11367869.0,0.0,0.0,0.0,44.0,51.0,0.0,0.0,-201484.0,176130.0,377614.0,1460.0,19.0,0.0,0.0,Brighton,Markus Suttner
334,741.0,5.0,1501.0,2.0,0.0,5.0,454.0,7.0,34.0,1281.0,359.8,14.0,0.0,15618.0,0.0,0.0,7297.0,23.0,31.0,5.0,107.6,405209.0,521.4,21.0,0.0,0.0,2289.0,1.0,5.0,382.0,0.0,0.0,0.0,0.0,189.0,1.0,741.0,0.0,792564.0,46.0,17.0,4.0,47.0,60.0,196.0,99.0,1305.0,61038.0,59733.0,1846.0,19.0,0.0,6.0,West Ham,Mark Noble
335,744.0,2.0,427.0,0.0,1.0,0.0,119.0,1.0,41.0,346.0,65.60000000000001,1.0,0.0,11324.0,0.0,1.0,7264.0,15.0,14.0,0.0,38.1,402714.0,172.20000000000002,3.0,0.0,0.0,746.0,2.0,1.0,392.0,0.0,0.0,0.0,0.0,50.0,0.0,744.0,0.0,1328730.0,11.0,8.0,2.0,57.0,62.0,145.0,26.0,-23748.0,66245.0,89993.0,1856.0,19.0,0.0,1.0,Manchester United,Marouane Fellaini
336,741.0,0.0,1033.0,0.0,0.0,10.0,647.0,11.0,34.0,553.0,0.0,1.0,0.0,11742.0,3.0,2.0,7288.0,0.0,48.0,0.0,78.39999999999999,401333.0,783.6000000000001,0.0,0.0,0.0,3420.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,325.0,0.0,741.0,96.0,1542093.0,0.0,0.0,0.0,43.0,47.0,0.0,131.0,29315.0,103552.0,74237.0,1900.0,19.0,0.0,1.0,Newcastle United,Martin Dubravka
337,742.0,0.0,356.0,0.0,1.0,1.0,166.0,3.0,111.0,266.0,17.100000000000005,0.0,0.0,5320.0,0.0,1.0,7203.0,6.0,21.0,0.0,32.199999999999996,395363.0,269.80000000000007,1.0,0.0,0.0,1110.0,0.0,1.0,406.0,1.0,0.0,0.0,0.0,42.0,0.0,742.0,0.0,12560148.0,2.0,4.0,2.0,55.0,49.0,34.0,26.0,-141103.0,287894.0,428997.0,1487.0,19.0,0.0,2.0,Crystal Palace,Martin Kelly
338,751.0,1.0,858.0,1.0,0.0,1.0,351.0,3.0,119.0,685.0,289.20000000000005,14.0,0.0,19114.0,0.0,1.0,7159.0,29.0,41.0,0.0,78.6,414986.0,437.59999999999997,18.0,0.0,0.0,2166.0,0.0,16.0,414.0,0.0,0.0,0.0,0.0,97.0,0.0,751.0,0.0,396315.0,22.0,17.0,4.0,44.0,51.0,58.0,45.0,2249.0,25915.0,23666.0,1655.0,19.0,0.0,4.0,Brighton,Martín Montoya
339,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,0.0,0.0,7316.0,0.0,0.0,0.0,0.0,406196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,128414.0,0.0,0.0,0.0,54.0,57.0,0.0,0.0,-4020.0,983.0,5003.0,1612.0,19.0,0.0,0.0,Watford,Marvin Zeegelaar
340,739.0,0.0,253.0,0.0,0.0,0.0,61.0,0.0,38.0,195.0,5.0,2.0,0.0,6080.0,0.0,0.0,7230.0,2.0,9.0,0.0,9.9,394474.0,92.2,0.0,0.0,0.0,407.0,1.0,0.0,404.0,0.0,0.0,0.0,0.0,22.0,0.0,739.0,0.0,297399.0,2.0,3.0,0.0,45.0,55.0,2.0,5.0,-2619.0,14257.0,16876.0,1663.0,19.0,0.0,1.0,Everton,Mason Holgate
341,741.0,1.0,73.0,1.0,2.0,0.0,61.0,0.0,8.0,47.0,33.699999999999996,3.0,0.0,18810.0,0.0,0.0,7182.0,7.0,7.0,1.0,21.400000000000006,408401.0,70.4,2.0,0.0,0.0,310.0,2.0,0.0,412.0,0.0,0.0,0.0,0.0,9.0,0.0,741.0,0.0,112363.0,12.0,1.0,3.0,53.0,60.0,114.0,21.0,-5784.0,4222.0,10006.0,2180.0,19.0,1.0,1.0,Burnley,Matej Vydra
